"SNPnames" "Corr.All" "FST.All" "s_high" "SNPIncluded" "He.LS" "He_samp" "log.bf" "rho" "xtx" "TW.Zscore" "Md" "Hd_cov" "Kd_cov" "Nd_cov"
"1364629198_434" -0.554679368212979 0.0715209033858882 0 TRUE 0.481560444445247 0.47355 -0.846032778354521 -0.10457 34.944 2.39774 1.91837567071638 2.19380313750605 10.8706291725097 0.248159016007604
"1364652347_302" -0.0623661960004768 0.0424693392601017 0 TRUE 0.487367754789826 0.4902 -1.03255031274874 -0.051629 31.852 3.46439 2.55088514971864 2.6268126123892 9.6596460465637 0.189095212112113
"1364585481_131" -0.180000462596766 0.0401626518681226 0 TRUE 0.251945799746474 0.264244444444444 -1.2401584722519 -0.0007681 33.176 0.572512 0.633917662102217 1.14889280148343 3.80208315266623 0.0866382827503489
"1364627094_669" 0.312932332749237 0.0219453348169769 0 TRUE 0.219677218525921 0.221244444444444 -1.2159250225213 0.034183 34.701 1.17319 0.559689133261294 1.3236311850856 5.59221745839117 0.0865887395542342
"1364684219_364" -0.303544564612751 0.0163549586707104 0 TRUE 0.164034619456586 0.161061111111111 -1.35471531177908 0.049245 33.037 0.393281 1.0113419321558 1.2653725068894 4.41054790759726 0.0918157236592486
"1364603015_336" 0.0637791776147748 0.0240039589025173 0 TRUE 0.454090333555147 0.410394444444444 -1.27313429511902 -0.049861 31.411 1.93064 1.30978838460386 1.70710597967171 7.19543101259172 0.104790949226236
"1364585471_457" -0.259026615031076 0.0455028392422832 0 TRUE 0.498144837055915 0.497994444444444 -1.26025365619223 0.01953 32.378 0.244681 1.01619780253128 1.18618763092358 3.42852640740773 0.101342386076105
"1364619194_884" 0.42344167200432 0.0179024121001705 0 TRUE 0.420754284816372 0.4278 -1.15086324600576 0.086267 31.149 2.37773 1.89865699644313 1.99736613009849 6.92206663113208 0.0936189215570966
"1364609211_937" 0.142424073295884 0.0530735704569139 0 TRUE 0.499771122792272 0.495 -1.05735214433737 0.10454 35.525 1.91702 1.47169956438817 1.8313520773917 8.28176035447371 0.219353894873785
"1364595987_991" -0.10762877563676 0.0496332374131384 0 TRUE 0.499853208664845 0.49755 -1.26464865483121 0.05673 32.807 0.16267 1.26968281338768 1.32532974267708 3.95859087953735 0.103455095494451
"1364612475_210" -0.167319342795868 0.039114689839425 0 TRUE 0.217702514198331 0.228661111111111 -1.29264276554982 0.067699 34.235 0.123457 1.38018382111949 1.46444299423407 4.91522784827949 0.0730277723535702
"1364609887_82" 0.20818251047545 0.0159975980687033 0 TRUE 0.11950391003809 0.10395 -1.21654666311947 0.072932 31.311 0.93132 1.2038345058311 1.38171461990717 4.84783484628749 0.113370499639013
"1364623124_308" 0.449021623685724 0.0227753923710679 0 TRUE 0.271763692204773 0.277777777777778 -1.11255712754966 -0.088655 32.181 2.05805 1.5842073250829 1.88192615328252 8.10282796761908 0.161619277597131
"1364595474_283" 0.265745422758885 0.0197587900571817 0 TRUE 0.330379890340914 0.30155 -1.21896306137887 -0.019802 33.099 0.131836 1.14662637801043 1.32767122792065 4.43093282277295 0.107237098734971
"1364618622_202" 0.217899462958346 0.0648888749118729 0 TRUE 0.220567423519796 0.200977777777778 -1.27494637486299 0.13614 33.957 0.402575 1.91477914846122 1.96109689937181 8.87149042095254 0.192070392577338
"1364607746_735" 0.198723657757785 0.103009123090276 0 TRUE 0.4918398092756 0.482577777777778 -1.10100072911021 0.01625 36.09 0.48064 1.09053512426668 1.43364758883789 5.97650574757611 0.136796211311574
"1364586523_630" 0.204359412180904 0.0630169303241526 0 TRUE 0.24541224690909 0.23355 -0.935879094170378 0.17173 33.656 2.22079 2.36197127911051 2.4243110481548 10.5652072007019 0.1958870378973
"1364599250_878" 0.270395124682566 0.0342534793528758 0 TRUE 0.498518831350124 0.496244444444444 -1.24990835747788 0.050058 31.857 0.43253 1.09881007743691 1.21850265581687 3.55767038825454 0.0555296362616677
"1364620096_79" 0.21428917540286 0.135466317023365 0 TRUE 0.488629568049877 0.4838 -0.999696100215188 0.16792 41.335 3.34681 3.5391374190305 3.6804277813547 21.1255337315479 0.602817769126282
"1364597535_813" 0.0627932817103008 0.0112209448702521 0 TRUE 0.488457883105104 0.494661111111111 -1.27744833799904 -0.0064657 28.667 0.0377868 1.76260238338921 1.71917581176323 6.80622540448836 0.109390676555877
"1364573383_227" -0.565425507963465 0.0322433334303054 0 TRUE 0.271972101863129 0.297327777777778 -1.20783952878147 -0.024319 31.713 1.88829 1.04867725240393 1.54444759241165 6.07079420206324 0.0922642383936794
"1364574025_769" -0.228188647035542 0.0331504853194208 0 TRUE 0.491545782799762 0.491977777777778 -1.1254312161456 0.014016 31.399 2.38342 1.46525648488155 1.82039137297413 8.67301991202432 0.225405307696324
"1364615134_228" 0.306553658337058 0.0490262679474932 0 TRUE 0.420387711085812 0.368244444444444 -1.14914554940078 0.14603 35.611 3.26987 2.93447296165774 3.00559406656941 11.7026548280576 0.180267927576584
"1364600835_501" -0.0451238506894225 0.0273721811578556 0 TRUE 0.443282354339655 0.456977777777778 -1.24314337786984 -0.056329 30.688 3.52733 2.8828135159106 2.94282157289565 11.4370806105884 0.237133222842272
"1364568301_500" 0.44953790474747 0.0261754345935687 0 TRUE 0.48183869779597 0.461727777777778 -1.29370904274124 0.034199 29.857 0.512284 1.30366988956811 1.34810633651373 4.24013747297317 0.0939104343745873
"1364602897_993" -0.137939798171771 0.114899011120401 0 TRUE 0.465572363736674 0.475061111111111 -0.930331903088404 -0.11037 40.534 5.19487 4.89806176266156 4.96533489137436 16.42186988148 0.375540396215016
"1364646464_221" 0.1236003316859 0.0524411342625269 0 TRUE 0.499806358480948 0.499861111111111 -0.871245427309311 0.14804 31.637 2.3638 2.35091650775568 2.42177228794921 11.5429704735789 0.226588611059154
"1364643733_554" -0.255063023819955 0.0763264475471392 0 TRUE 0.317152725921135 0.34875 -1.28751024245648 -0.041953 37.262 0.1351 1.79871689001207 1.89892368520646 7.07131942117752 0.141766039138328
"1364590724_304" -0.271396173926892 0.0407951448671263 0 TRUE 0.43613016336426 0.441061111111111 -1.13493750157364 -0.034768 32.429 2.8595 1.91879061990832 2.15325503955133 8.48312472758667 0.151260188177015
"1364571546_69" -0.099607615278361 0.0222638482024682 0 TRUE 0.33078915999168 0.327911111111111 -1.17541211947972 -0.0099526 31.72 1.03063 0.581152434920039 1.19525463470898 4.30308600091054 0.112170868965129
"1364672790_538" -0.183074572195632 0.0458969472190542 0 TRUE 0.124304233430662 0.106911111111111 -0.891536458796405 0.037476 34.457 0.896111 0.79148234206792 1.39660815130479 9.00174721959874 0.234154257099494
"1364635692_449" -0.633655051995578 0.0527075319306895 0 TRUE 0.460714712662684 0.456977777777778 -1.19986741344914 0.010121 35.413 0.0542706 1.34215732071747 1.50903617506537 5.80366717224802 0.0683164097822965
"1364587564_228" -0.26010257022401 0.167277639645809 0 TRUE 0.292000066969252 0.28875 -1.09440917660979 -0.085674 41.943 0.0236399 3.20762345011927 3.24205845310805 18.0586743767422 0.532721244297835
"1364611462_325" 0.191854927927991 0.0703856116682808 0 TRUE 0.218898687853431 0.213727777777778 -1.23116957921985 0.15128 36.498 3.20453 3.06771118604224 3.16526864042923 15.0482007043064 0.372205770658674
"1364580139_890" -0.127044877292187 0.0398452161245467 0 TRUE 0.386928847198971 0.37995 -1.26103720287538 0.072621 32.697 1.06983 0.99598605969815 1.35075246274846 5.00828921127092 0.0983786376978445
"1364634482_614" 0.210533008538714 0.0562718636316765 0 TRUE 0.324655846599029 0.329861111111111 -1.06651777388804 0.13698 32.522 1.77094 1.89323101502287 1.98316160543001 8.17793134779013 0.169078353996089
"1364629415_262" 0.186998827926174 0.0351568128149814 0 TRUE 0.499707257303777 0.496527777777778 -0.871859316870008 -0.03675 29.738 2.46783 1.87858954479328 2.11451811670447 10.347841465424 0.254692986386556
"1364653459_387" 0.373635373931444 0.0574639559959853 0 TRUE 0.458666312247529 0.437577777777778 -1.25152512317785 0.021207 31.539 0.250596 1.11864881699546 1.20210481768814 3.29432854495768 0.0702801272836205
"1364613301_449" -0.249738299724826 0.0930546013724345 0 TRUE 0.165076326824586 0.17195 -1.33838605675191 -0.088032 33.537 0.0199085 1.69145978883629 1.81998556654369 7.8798266630798 0.18555609922447
"1364618151_704" -0.12642988049089 0.0136679706356824 0 TRUE 0.496301641633516 0.499327777777778 -1.1170772093974 -0.011974 29.597 1.32109 1.22021817516673 1.51660115673463 6.39363241018788 0.176626622559967
"1364660282_274" -0.336892853454147 0.0163261189107581 0 TRUE 0.282681707658596 0.290911111111111 -1.05091752414973 -0.086777 32.269 1.21239 1.29486208482619 1.62476260957547 6.92299559015785 0.103435000223227
"1364626535_815" -0.0033241890367451 0.0225105904474558 0 TRUE 0.492874707502732 0.497061111111111 -1.10959574964952 0.01491 28.734 0.198647 1.86989763611499 1.83491727294799 7.85459832054668 0.138456819954487
"1364595675_399" -0.471299403595451 0.026136141736592 0 TRUE 0.270803217782925 0.2408 -1.25918745656313 0.071895 34.288 0.42137 1.19900305723172 1.38387605224656 4.70779027432751 0.101690918631806
"1364603304_272" -0.37093237468458 0.0194059444831299 0 TRUE 0.148821068603181 0.115727777777778 -1.18314250549604 -0.085623 35.775 0.779939 1.5456555979528 1.79738944808533 8.05734508536343 0.177367770409561
"1364644080_808" -0.140914018629311 0.0261573676287725 0 TRUE 0.459956775195827 0.475061111111111 -1.15553525059753 0.031715 30.79 0.936241 0.982422214985164 1.26024599408834 4.31904950781175 0.0975217463248142
"1364566592_207" -0.273412084383512 0.0493149848716418 0 TRUE 0.363513566018594 0.352394444444444 -1.22098102808513 0.015606 36.504 0.651139 1.0894873952247 1.4524280056902 5.23152697578493 0.0739450622695938
"1364567683_699" 0.07531542906347 0.0756737916731429 0 TRUE 0.398847914191461 0.408977777777778 -1.14591875617027 0.020039 34.141 1.45064 0.370406179281429 1.32522636579762 5.77608605067708 0.125580255507369
"1364607415_547" 0.18615547237852 0.0136285275613273 0 TRUE 0.313378256216388 0.33755 -1.25602013475816 -0.024912 30.541 0.303802 1.22604892710317 1.33159174488968 4.3021023931672 0.0864470078935137
"1364579171_265" 0.0848858270068143 0.0442060728857843 0 TRUE 0.380964011664934 0.408977777777778 -0.758129911314381 -0.1097 34.263 0.813022 1.94437996878811 2.13148920919126 10.9351971371628 0.23991268078281
"1364618573_959" -0.161907197964211 0.0137086908176149 0 TRUE 0.141028424165222 0.12155 -1.29722492209896 -0.0015058 35.393 0.166851 1.2379405284022 1.44505034813319 5.05664118269447 0.0812423304912021
"1364566320_622" 0.213835366462031 0.0830689414478469 0 TRUE 0.406154048186062 0.425244444444444 -1.24074020611245 0.026539 37.779 1.34998 1.37957057914724 1.82739854219153 8.47664626938156 0.0870095045515565
"1364612516_368" -0.203469303116742 0.0421554571867951 0 TRUE 0.391198923180271 0.42 -0.830443117567815 -0.026832 32.4 2.83361 1.71286320716941 2.04053764890415 10.1317940175029 0.325635925488844
"1364570168_399" 0.0369844774118002 0.0753480858818696 0 TRUE 0.492694915713225 0.491111111111111 -1.04382196134592 -0.013599 34.471 0.25308 1.20283185127355 1.46159766400668 6.22793257433082 0.145142468366642
"1364613919_959" -0.261032945886098 0.0457302196877285 0 TRUE 0.497728361577798 0.496527777777778 -1.03819936080832 -0.032666 31.958 2.34804 1.37610562276546 1.75990652677042 7.49443873831919 0.129527027485049
"1364612468_199" 0.0913399972388192 0.044056486404841 0 TRUE 0.239537279678664 0.2688 -1.29657964267476 0.089559 35.797 0.903692 1.35855180044667 1.65705118880597 7.30610112808143 0.177875251757273
"1364595941_651" -0.00099650891999 0.0337798414038276 0 TRUE 0.18256782518435 0.185311111111111 -1.24494116503528 -0.054608 33.63 0.512783 1.06013635613626 1.39694125613963 5.33544545783407 0.0921384048339625
"1364568059_651" 0.450648807042881 0.0436172837538384 0 TRUE 0.204691730252867 0.221244444444444 -1.08091144282273 -0.042993 35.091 0.593634 1.10455778271339 1.47437261427001 6.71883165148853 0.185298476642288
"1364570263_385" -0.462173368748735 0.0667083065991032 0 TRUE 0.0971737232345469 0.0979944444444445 -1.30184723773844 0.091086 35.531 0.310212 1.5576018919365 1.6795763349443 6.38951292177451 0.167182306818365
"1364633340_684" 0.409223449481104 0.070589406598464 0 TRUE 0.470427547195539 0.47795 -1.1910669292836 0.10856 34.856 2.4306 1.96532485248593 2.18170417277034 9.20492791955931 0.1873895963915
"1364614905_784" 0.0216411590977722 0.0313560431418816 0 TRUE 0.498694462061827 0.499994444444445 -1.04435553700801 -0.078108 29.267 1.71458 1.74206533342724 1.95732472970653 9.32971007378087 0.180860922026444
"1364565637_273" -0.0281030746786107 0.0536966591771756 0 TRUE 0.218286035273647 0.2408 -1.20883587496667 0.099088 35.32 0.804388 1.36222787616073 1.60083097990032 6.66124949304579 0.110838431991922
"1364621249_904" 0.0222018860722901 0.0390851923198589 0 TRUE 0.474856502802307 0.475061111111111 -1.13747507054119 -0.048252 30.526 0.393219 1.39913783381966 1.50835525353857 5.69222681322784 0.114097161517088
"1364663074_179" -0.111521477307993 0.0267993814617515 0 TRUE 0.455401617181973 0.459861111111111 -1.16307487213162 -0.0017446 29.416 0.594943 1.37647480407265 1.45191305237146 5.2366024917452 0.0833200840565437
"1364588551_697" 0.240250972833075 0.103050248995207 0 TRUE 0.335275087311163 0.352394444444444 -1.31713320433768 -0.024237 37.166 0.123076 1.70604707657654 1.81893568518079 6.75221239811963 0.101692851555878
"1364584831_405" -0.29077231735693 0.0290029754066467 0 TRUE 0.428268209342255 0.417311111111111 -1.23009121008201 0.085372 31.013 0.800042 1.42025944658972 1.50965550699907 5.71701310630837 0.124240786648022
"1364570831_993" 0.42772062389229 0.0148645758921743 0 TRUE 0.409691470443953 0.401727777777778 -1.12879496960208 0.055868 31.885 0.901437 0.957494002151276 1.26201293128294 4.56548654010906 0.104096231092876
"1364587175_790" -0.216629258623509 0.0640753818071348 0 TRUE 0.16400216830372 0.15555 -1.34344186203536 -0.039967 36.234 0.368892 1.44967158429247 1.66488837383541 6.40948237692653 0.0951185686849473
"1364621739_463" 0.391912505433292 0.0294505473060628 0 TRUE 0.424509543839683 0.42395 -1.19569015585869 0.12557 30.357 2.6062 2.54150631860129 2.52183607074204 9.33242431858206 0.21320442126083
"1364580607_491" -0.0207865295379567 0.0347374430050635 0 TRUE 0.395311930730742 0.4118 -1.22770030200105 0.042108 31.245 0.228473 1.3037883049913 1.28243159968249 3.4168979831263 0.0739127372366296
"1364646856_658" 0.235505202972956 0.0333806980002499 0 TRUE 0.46844454206479 0.465327777777778 -1.19517932127884 -0.09905 30.199 1.14281 1.58743563030228 1.81713321730842 8.77350742036876 0.13704083504967
"1364582364_100" 0.0489235165480318 0.0967253415679772 0 TRUE 0.486632565512567 0.486661111111111 -1.19114110829049 0.051051 35.935 1.13351 0.903593508717248 1.46841912787378 6.57871713796627 0.0851678628237501
"1364633409_498" 0.334222437982496 0.0337910115631362 0 TRUE 0.436751720391709 0.4278 -1.23798951824423 0.075054 31.097 0.617963 1.35411144535141 1.41920019983484 5.01154889029106 0.0734169461835255
"1364600549_753" -0.0715867177682976 0.0475475359226981 0 TRUE 0.391424868038771 0.381577777777778 -1.16226009010735 0.067516 33.516 1.76519 1.04676094019425 1.52827356250914 6.18488608557016 0.12468765839908
"1364572499_194" -0.0095113133767942 0.019174524435568 0 TRUE 0.141017989096798 0.106911111111111 -0.769832183653808 -0.13207 34.983 1.09255 2.11497763930004 2.27788624193424 11.811998693456 0.365900654224863
"1364587196_125" -0.0547755736115276 0.0414467858387599 0 TRUE 0.496415354057976 0.49595 -1.01852570425987 -0.056467 30.524 1.09091 1.28552501708974 1.57393659947177 7.21395546171662 0.171234199756095
"1364625040_884" 0.272330929335908 0.0205061127117796 0 TRUE 0.457124650012506 0.464444444444444 -1.08841097551046 -0.017589 31.693 0.620651 0.950827802340399 1.2623510794884 4.77596658449605 0.112431378920031
"1364580460_129" 0.403411792308152 0.0670540918191718 0 TRUE 0.402643989993218 0.34875 -1.24924482938697 0.050852 34.338 0.693399 0.833290773177005 1.26606159053601 4.54048869271511 0.0748707680220294
"1364593751_654" 0.0826202590820488 0.03157451041498 0 TRUE 0.491302404778776 0.486661111111111 -1.21591074239037 0.031808 30.903 0.172901 1.36179704769299 1.32062917727271 3.62425897497592 0.0801022416212793
"1364592441_588" -0.176685452636422 0.0444315120016587 0 TRUE 0.483226567208015 0.488244444444444 -1.23629504484076 0.056374 29.13 1.80047 1.72419663634182 1.88003411623435 7.71579988148054 0.160057014424442
"1364662920_262" 0.450801159768944 0.0178128901337354 0 TRUE 0.425090331807174 0.413194444444444 -1.22942042795938 0.063624 29.715 2.37196 2.01151647409748 2.13245306873084 8.34353519367171 0.186851779937524
"1364664924_740" 0.0750463693787689 0.0279720474000653 0 TRUE 0.109157839179672 0.124444444444444 -1.16656600412969 -0.0037843 33.296 1.82041 0.736778234536814 1.46677107432963 6.3986269991891 0.133196074513283
"1364663466_529" -0.170341844242771 0.0169335206540586 0 TRUE 0.403831711388058 0.400244444444444 -1.14584583596997 -0.011962 30.652 2.2207 1.44062673397999 1.77431880280121 7.93798282942029 0.263776076097706
"1364619706_974" 0.352960891149914 0.0865469258518532 0 TRUE 0.397859668079628 0.378311111111111 -1.21657526570329 0.12538 33.606 2.33387 2.08171007245436 2.18480716589735 8.57621884913762 0.153044981010123
"1364650234_790" 0.11053834254199 0.0637073916517804 0 TRUE 0.41622390853236 0.417311111111111 -0.512550515180543 -0.007845 35.1 1.86605 1.12654531568152 1.83817028062201 12.5195217110828 0.232481923970516
"1364568908_424" 0.239048835347964 0.0540397275212107 0 TRUE 0.430314969607604 0.426527777777778 -1.17693025729974 0.16716 32.866 3.35942 3.24717785765126 3.21248666322365 13.0258918905708 0.380165637314706
"1364646636_3" -0.243693269854298 0.0352239504038851 0 TRUE 0.418369134789799 0.426527777777778 -1.15281615906756 -0.070689 35.362 3.44338 2.75273744351544 2.89817219832364 11.9033202418568 0.182339503934608
"1364658348_850" -0.240209331623602 0.0289393346655425 0 TRUE 0.499961818168407 0.499911111111111 -0.939302159646388 -0.11701 29.775 2.94409 2.64578898964965 2.69595576280433 11.7392597816095 0.320775539760904
"1364681404_892" 0.112018470584118 0.0970809790041088 0 TRUE 0.362084383360386 0.346911111111111 -1.06821678461414 -0.031424 34.11 1.59822 0.652518560433903 1.44188268507386 6.84497528270661 0.151427727311387
"1364573223_974" -0.136293198405187 0.101234082176515 0 TRUE 0.44640876070818 0.443327777777778 -1.06563286693959 0.1136 35.383 2.67033 2.07047755244887 2.28230358069591 9.81065370871001 0.151123015961786
"1364620136_154" -0.067838240929613 0.0650511809225428 0 TRUE 0.386242131134113 0.346911111111111 -0.898218568672033 -0.041164 35.597 2.68832 1.63211210041575 2.06907760562326 10.835256498485 0.199670774870005
"1364657521_71" -0.183552622317531 0.0356935585842996 0 TRUE 0.333903255292139 0.346911111111111 -1.16106909337176 0.024383 32.678 1.34388 0.440476708800388 1.23969273669553 4.73592068588663 0.100769928348361
"1364602959_635" -0.308606489344421 0.0745715387443946 0 TRUE 0.190755317707589 0.1638 -1.29299221603445 0.01657 36.585 0.204688 1.42527428553551 1.59071292545514 5.632487869011 0.0783019087638825
"1364582974_559" 0.363288049091583 0.0963965978851476 0 TRUE 0.287213960842194 0.250311111111111 -1.30156885498341 0.078738 37.613 0.676694 1.65384740849185 1.87549080479993 8.4621120852431 0.187846377323745
"1364654518_391" 0.0126951773516556 0.0519389292029041 0 TRUE 0.203840193846078 0.193194444444444 -0.964890597055424 -0.0036274 38.193 2.68542 1.89902049334094 2.33577747290158 13.6417247701801 0.38929306293009
"1364616522_637" 0.0633924861746293 0.138559662098289 0 TRUE 0.212813767691572 0.190577777777778 -1.04965949016728 -0.035579 39.381 1.46317 1.83120538567956 2.16378477150152 11.6245020856267 0.283183115304709
"1364637512_948" -0.0669564305716235 0.132964703869835 0 TRUE 0.203874224956312 0.193194444444444 -1.16762522836249 -0.043567 38.72 0.467231 1.94512772550064 2.06754880348471 8.2381037905753 0.164172902137299
"1364658155_609" -0.325688737900567 0.0672596922830434 0 TRUE 0.0979923986938546 0.0798611111111111 -1.24262674948693 -0.029228 37.055 0.586943 1.41619062752594 1.67001343844869 6.43683873529381 0.119773305276572
"1364602310_20" 0.152446881719659 0.0172550902782677 0 TRUE 0.397309377385651 0.391111111111111 -1.21693295703429 -0.10101 31.915 0.329896 1.66753614470541 1.80341064655778 8.03230157464655 0.16602867817645
"1364678265_56" 0.117371401675372 0.0377086106995826 0 TRUE 0.499775396262846 0.49995 -1.2578092303009 0.057053 30.855 0.904604 1.12961763878104 1.33412541628139 4.67328044059064 0.0694918218803988
"1364604768_568" -0.164515825376926 0.21369013142257 0 TRUE 0.451964252460702 0.439911111111111 -1.25073532768929 -0.042379 46.784 1.80525 4.2516069409111 4.30699326385441 13.47643459873 0.2311914891347
"1364650339_178" 0.360627013457502 0.0279888398293054 0 TRUE 0.208614197530338 0.223727777777778 -1.17328395222621 0.0051777 33.276 0.856674 0.371307053783927 1.15317666321725 4.32822208534564 0.132054096277331
"1364626544_837" -0.496865374829309 0.0154781399650629 0 TRUE 0.41924263080721 0.443327777777778 -0.909318795542609 -0.10101 30.049 1.92764 1.93618980785491 2.12394174124297 10.6026620369335 0.313454541672879
"1364568162_722" -0.0182846124111898 0.028274821796827 0 TRUE 0.405790202481318 0.408977777777778 -1.11581091966619 -0.016702 30.317 1.89253 1.25882058330267 1.62267480373148 6.80894916045806 0.137400434310763
"1364623802_924" 0.253573067801348 0.0121164251606983 0 TRUE 0.131447304726786 0.0919944444444444 -1.08684338267247 -0.049384 35.687 0.565197 1.26694370615447 1.57405068744728 6.99530331464251 0.121670604815545
"1364624769_39" -0.330727244472559 0.0759968309917681 0 TRUE 0.497491158550732 0.499911111111111 -1.26720430171067 -0.035958 32.212 0.74378 0.740155260514652 1.25018642130706 4.66593078777458 0.137506181936551
"1364576487_998" -0.0672869121481912 0.0153446603394577 0 TRUE 0.428063786924128 0.436394444444444 -1.03718570498668 -0.068546 29.454 0.909817 1.62321218831947 1.79162036486117 8.37810975198839 0.178744355412432
"1364585575_63" 0.026594229182954 0.0165674843145688 0 TRUE 0.385531330003956 0.401727777777778 -1.14420836007235 0.0014472 30.752 0.785985 0.955009117103344 1.23028285559582 4.07272840988173 0.0514197776823741
"1364666186_991" 0.16344467833615 0.023211499101581 0 TRUE 0.237462112989618 0.238394444444444 -1.061050196078 0.14601 31.866 1.88163 2.11360543948905 2.15760194669408 8.76227464051425 0.173941008481758
"1364597998_307" -0.164508289302481 0.0741713800553088 0 TRUE 0.459173324097793 0.461727777777778 -1.02139498620739 -0.16454 33.561 5.3332 4.95873795231411 4.94535417257393 23.5512362160894 0.655129383128575
"1364608878_699" 0.26968739534238 0.0289367559356524 0 TRUE 0.10961210749527 0.10395 -1.18467466737413 -0.12481 35.422 0.358752 2.10549509332393 2.19309126050617 9.14569495093729 0.22035154010743
"1364714668_821" -0.340388283227819 0.0186467276864371 0 TRUE 0.486907935534725 0.484394444444445 -1.29721631206373 0.050873 29.713 0.685055 1.38077006859799 1.45341844578415 5.26480506044997 0.12341696352657
"1364640613_206" 0.0723012349705873 0.0877920834972509 0 TRUE 0.463571127200971 0.455994444444444 -0.907735639211652 -0.078246 31.027 2.69611 2.02831338584792 2.17946055030742 8.48166749419083 0.235214546265194
"1364600506_852" -0.0865508328735696 0.0252383612067736 0 TRUE 0.22507276066488 0.193194444444444 -1.06127518415841 0.18393 35.348 1.72387 2.3621452025305 2.45017154674742 11.7479345552528 0.266417610340009
"1364710946_190" -0.221527014068107 0.0224290998432973 0 TRUE 0.23293554745186 0.252661111111111 -1.23733643806817 0.060973 32.129 0.404865 1.18406732969615 1.27236233095707 3.8450759039026 0.0626463278872344
"1364578826_373" 0.10079779947999 0.103190384737884 0 TRUE 0.444174418669847 0.439911111111111 -1.14735534725845 0.016823 38.995 0.467456 1.79929728469333 1.94769031217375 7.63519674994321 0.207597951276416
"1364614644_905" 0.0319668450301973 0.0252302998029427 0 TRUE 0.26417673558664 0.21875 -0.994690763151483 -0.11176 32.392 1.5492 1.6471829432791 1.88495502809707 7.9155985522514 0.151801198403077
"1364628778_781" -0.152528577438802 0.0559892869554456 0 TRUE 0.466498159595132 0.4662 -1.31100209689369 0.069195 35.806 0.38467 1.3737408532296 1.56131310112664 5.71949862857332 0.0913789760672774
"1364568372_762" 0.353987190820446 0.0336546279054358 0 TRUE 0.200669063772894 0.2112 -1.09286284729 0.041323 33.839 0.165324 1.26489381528036 1.41444830168789 5.41674168193936 0.130581343123815
"1364688747_293" 0.471308886779198 0.0470366928731969 0 TRUE 0.426445436206801 0.436394444444444 -0.922704786067909 0.091018 33.139 1.40175 1.20358928545249 1.58712029002083 9.19653055095813 0.273816550760827
"1364642737_399" -0.410192187494792 0.0221368236299151 0 TRUE 0.474342506458489 0.4838 -0.316223743338891 -0.1042 31.458 4.85084 3.96582611048017 3.97411413552569 14.9256417523626 0.396949835938393
"1364613953_171" -0.0954954701196134 0.0287402329783744 0 TRUE 0.266180153517505 0.277777777777778 -1.29705275381844 -0.00079855 31.288 0.894705 0.675624333008598 1.19465674063222 4.1923855744872 0.0670869275087411
"1364624752_901" -0.167683429098109 0.0211198405010994 0 TRUE 0.498588399888819 0.49875 -1.18910243181721 0.0094233 31.13 0.561098 0.964036444537432 1.17524190293202 3.43649254177898 0.0940323541807015
"1364621507_291" 0.132320598360149 0.0473335718620478 0 TRUE 0.483375503331979 0.484977777777778 -0.920493155175232 0.0063954 33.465 0.559545 1.02522387337746 1.40668823328413 7.80462912824034 0.15426804764813
"1364635114_500" 0.214180909244598 0.0709424673204713 0 TRUE 0.429308503568433 0.429061111111111 -1.22712843734977 0.13078 34.145 2.57008 2.30972363469886 2.40212289012571 9.36788890212826 0.215009509489545
"1364665557_932" 0.00713658485943839 0.0255169541346893 0 TRUE 0.183741925497841 0.149994444444444 -1.34727030393075 -0.057357 34.739 0.114037 1.46909335114307 1.64242131869125 6.45953559448727 0.103177797024809
"1364679238_796" 0.18626067197889 0.0197405181355238 0 TRUE 0.217971596981905 0.264244444444444 -1.22423668394503 0.040103 31.845 1.06246 0.737068968883347 1.2118703071611 4.08649753618102 0.0856100720108022
"1364606755_755" -0.139550931864942 0.0557519304952875 0 TRUE 0.499128959201077 0.49875 -1.05074176560258 -0.017606 32.871 1.91411 0.813076823559432 1.49147876015495 7.00651556567631 0.15672435614999
"1364684580_439" 0.0135001221419434 0.126816650271709 0 TRUE 0.45608837507555 0.439911111111111 -1.27663464433642 -0.035288 38.906 2.91127 2.7529375398814 3.00142696280344 12.3208824568632 0.261432407633463
"1364650410_904" -0.222944905623349 0.0882384620553001 0 TRUE 0.493944412009009 0.493577777777778 -1.27890693396981 -0.062088 36.987 1.02331 1.57002613223734 1.88521066632659 8.2361430852385 0.119979396015788
"1364585912_319" 0.458924351443371 0.0176413114167894 0 TRUE 0.353706565157343 0.32 -1.26061755257169 0.022048 31.396 0.0404546 1.32382430537669 1.3198805316933 3.93695855307581 0.0930459866373065
"1364641177_838" 0.147486895141986 0.0316399533258412 0 TRUE 0.381466325700901 0.381577777777778 -1.27582247235877 0.089002 33.193 1.55219 1.29704119286521 1.60453261741709 6.34931621641941 0.0564287946932854
"1364571413_641" 0.144390808343117 0.0259267435833522 0 TRUE 0.103918870470708 0.095 -0.899870796640192 0.13206 37.518 1.35071 1.77703803653986 2.07096239782908 12.2133973063594 0.36108615521039
"1364651737_905" -0.174156516530907 0.0458231964363102 0 TRUE 0.443099270079301 0.42 -1.19056823591894 -0.016376 31.111 2.72365 1.88675127615664 2.11971524966315 8.70905042281749 0.170526919544733
